country,category,parameter,mode,powertrain,year,unit,value,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Chile,Historical,EV charging points,EV,Publicly available slow,2019,charging points,130,CHL,19039484,417332002816,NA,NA,NA,NA,NA,NA,NA,NA,453.676,0.604,0.523,4573.894,87.085,1491.637,28.4,NA,NA,NA,NA,36.697,18.373,77.39,77.39,19.593,1.217,5.701,24894.514,1.136,2.382,8.439,2371.913,45.16,19053.412,362.767,58.354,76.537,15.548,8.764,65.131,753.172,14.34,3420.817,NA,NA,NA,NA,18.53,13.741,35.11,-8.244,-5.306,56.516,1094.042,20.83,2968.364,26.916,11.924,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,0,0,NA,0,0,0,0,0,0,0,-0.401,-0.848,210.552,127.104,2.42,11058.701,NA,NA,NA,NA,3.127,44.422,25.185,7.931,0.2,-13.388,-3.908,416.569,10.504,1322.755,10.248,0.258,5.313,4064.711,473.979,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,23.082,3.064,16.607,335.093,6.38,872.252,8.244,3.504,36.437,3.411,12.904,253.158,4.82,677.732,6.228,2.722
Chile,Historical,EV charging points,EV,Publicly available fast,2020,charging points,99,CHL,19300318,391686946816,NA,NA,NA,NA,NA,NA,NA,NA,436.399,-16.006,-13.939,3789.874,73.146,1399.459,27.01,NA,NA,NA,NA,34.74,16.531,77.75,77.75,21.471,-6.646,-31.501,22925.926,1.13,-9.568,-34.711,2263.693,43.69,16997.432,328.056,56.193,74.141,-4.263,-2.776,62.354,719.159,13.88,3230.742,NA,NA,NA,NA,17.852,14.092,33.93,1.309,0.529,57.045,1068.894,20.63,2955.674,26.534,12.892,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,0,0,NA,0,0,0,0,0,0,0,-8.547,-17.996,192.556,145.075,2.8,9976.817,NA,NA,NA,NA,3.601,43.518,22.664,7.152,0.25,-9.827,-2.52,370.556,12.953,1174.295,9.199,0.322,5.122,4028.431,442.478,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,20.866,3.392,19.999,395.848,7.64,1036.189,9.826,4.52,14.444,1.81,14.713,287.042,5.54,762.333,7.125,3.325
Chile,Historical,EV charging points,EV,Publicly available slow,2020,charging points,240,CHL,19300318,391686946816,NA,NA,NA,NA,NA,NA,NA,NA,436.399,-16.006,-13.939,3789.874,73.146,1399.459,27.01,NA,NA,NA,NA,34.74,16.531,77.75,77.75,21.471,-6.646,-31.501,22925.926,1.13,-9.568,-34.711,2263.693,43.69,16997.432,328.056,56.193,74.141,-4.263,-2.776,62.354,719.159,13.88,3230.742,NA,NA,NA,NA,17.852,14.092,33.93,1.309,0.529,57.045,1068.894,20.63,2955.674,26.534,12.892,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,0,0,NA,0,0,0,0,0,0,0,-8.547,-17.996,192.556,145.075,2.8,9976.817,NA,NA,NA,NA,3.601,43.518,22.664,7.152,0.25,-9.827,-2.52,370.556,12.953,1174.295,9.199,0.322,5.122,4028.431,442.478,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,20.866,3.392,19.999,395.848,7.64,1036.189,9.826,4.52,14.444,1.81,14.713,287.042,5.54,762.333,7.125,3.325
Chile,Historical,EV charging points,EV,Publicly available fast,2021,charging points,120,CHL,19493184,437659205632,NA,NA,NA,NA,NA,NA,NA,NA,442.4,10.89,7.965,4160.999,81.111,1419.47,27.67,NA,NA,NA,NA,33.947,17.01,81.51,81.51,20.608,7.77,34.379,24462.756,1.09,9.955,32.659,2395.709,46.7,18504.689,360.715,57.294,75.644,9.422,5.875,68.229,743.337,14.49,3500.162,NA,NA,NA,NA,17.777,14.308,36.06,-16.798,-9.756,47.289,845.424,16.48,2425.94,20.218,9.917,2.219,1.72,116.142,1785.752,34.81,5958.066,42.706,24.356,0,0,NA,0,0,0,0,0,0,0,9.773,18.819,211.375,232.902,4.54,10843.529,NA,NA,NA,NA,5.57,44.327,20.762,6.574,0.33,-8.086,-1.902,337.223,16.929,1065.107,8.065,0.405,4.354,4181.461,476.857,2.219,1.72,116.142,1785.752,34.81,5958.066,42.706,24.356,41.174,8.131,28.13,553.527,10.79,1443.058,13.238,5.899,36.16,5.247,19.96,369.873,7.21,1023.961,8.846,4.186
Chile,Historical,EV charging points,EV,Publicly available slow,2021,charging points,360,CHL,19493184,437659205632,NA,NA,NA,NA,NA,NA,NA,NA,442.4,10.89,7.965,4160.999,81.111,1419.47,27.67,NA,NA,NA,NA,33.947,17.01,81.51,81.51,20.608,7.77,34.379,24462.756,1.09,9.955,32.659,2395.709,46.7,18504.689,360.715,57.294,75.644,9.422,5.875,68.229,743.337,14.49,3500.162,NA,NA,NA,NA,17.777,14.308,36.06,-16.798,-9.756,47.289,845.424,16.48,2425.94,20.218,9.917,2.219,1.72,116.142,1785.752,34.81,5958.066,42.706,24.356,0,0,NA,0,0,0,0,0,0,0,9.773,18.819,211.375,232.902,4.54,10843.529,NA,NA,NA,NA,5.57,44.327,20.762,6.574,0.33,-8.086,-1.902,337.223,16.929,1065.107,8.065,0.405,4.354,4181.461,476.857,2.219,1.72,116.142,1785.752,34.81,5958.066,42.706,24.356,41.174,8.131,28.13,553.527,10.79,1443.058,13.238,5.899,36.16,5.247,19.96,369.873,7.21,1023.961,8.846,4.186
Chile,Historical,EV charging points,EV,Publicly available fast,2022,charging points,220,CHL,19603736,448338100224,NA,NA,NA,NA,NA,NA,NA,NA,353.521,-18.331,-14.868,3379.097,66.243,977.365,19.16,NA,NA,NA,NA,23.023,13.156,83.22,83.22,20.238,5.588,26.648,25684.15,1.123,1.78,6.422,1997.068,39.15,18727.951,367.138,47.044,72.916,6.489,4.427,72.657,810.56,15.89,3706.263,NA,NA,NA,NA,19.094,14.43,29.42,12.812,5.864,53.154,1033.987,20.27,2711.403,24.357,10.557,18.693,20.226,136.368,2248.041,44.07,6956.2,52.956,27.084,0,0,NA,0,0,0,0,0,0,0,7.978,16.863,228.238,209.144,4.1,11642.59,NA,NA,NA,NA,4.927,45.33,19.06,6.072,0.46,-7.634,-1.702,309.724,23.465,972.271,7.296,0.553,3.785,4245.109,503.505,18.693,20.226,136.368,2248.041,44.07,6956.2,52.956,27.084,46.171,12.838,40.968,740.675,14.52,2089.79,17.448,8.136,16.586,3.226,23.186,449.914,8.82,1182.736,10.598,4.605
Chile,Historical,EV charging points,EV,Publicly available slow,2022,charging points,440,CHL,19603736,448338100224,NA,NA,NA,NA,NA,NA,NA,NA,353.521,-18.331,-14.868,3379.097,66.243,977.365,19.16,NA,NA,NA,NA,23.023,13.156,83.22,83.22,20.238,5.588,26.648,25684.15,1.123,1.78,6.422,1997.068,39.15,18727.951,367.138,47.044,72.916,6.489,4.427,72.657,810.56,15.89,3706.263,NA,NA,NA,NA,19.094,14.43,29.42,12.812,5.864,53.154,1033.987,20.27,2711.403,24.357,10.557,18.693,20.226,136.368,2248.041,44.07,6956.2,52.956,27.084,0,0,NA,0,0,0,0,0,0,0,7.978,16.863,228.238,209.144,4.1,11642.59,NA,NA,NA,NA,4.927,45.33,19.06,6.072,0.46,-7.634,-1.702,309.724,23.465,972.271,7.296,0.553,3.785,4245.109,503.505,18.693,20.226,136.368,2248.041,44.07,6956.2,52.956,27.084,46.171,12.838,40.968,740.675,14.52,2089.79,17.448,8.136,16.586,3.226,23.186,449.914,8.82,1182.736,10.598,4.605
Chile,Historical,EV charging points,EV,Publicly available fast,2023,charging points,330,CHL,19629588,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.113,-26.361,-17.462,2485.072,48.781,711.171,13.96,NA,NA,NA,NA,16.697,9.677,83.61,83.61,20.85,0.112,0.562,25678.967,NA,-4.623,-16.973,1668.909,32.76,17838.598,350.164,39.182,69.468,-3.457,-2.512,70.145,789.115,15.49,3573.413,NA,NA,NA,NA,18.526,13.916,24.34,17.864,9.268,62.421,1217.55,23.9,3179.953,28.585,12.383,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,0,0,NA,0,0,0,0,0,0,0,1.315,3.001,231.239,168.623,3.31,11780.114,NA,NA,NA,NA,3.959,45.875,18.933,6.027,0.42,-0.737,-0.127,307.037,21.396,964.536,7.208,0.502,3.756,4259.386,504.068,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,15.681,6.252,47.22,848.209,16.65,2405.528,19.914,9.368,9.641,2.143,25.329,503.322,9.88,1290.352,11.817,5.025
Chile,Historical,EV charging points,EV,Publicly available slow,2023,charging points,740,CHL,19629588,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.113,-26.361,-17.462,2485.072,48.781,711.171,13.96,NA,NA,NA,NA,16.697,9.677,83.61,83.61,20.85,0.112,0.562,25678.967,NA,-4.623,-16.973,1668.909,32.76,17838.598,350.164,39.182,69.468,-3.457,-2.512,70.145,789.115,15.49,3573.413,NA,NA,NA,NA,18.526,13.916,24.34,17.864,9.268,62.421,1217.55,23.9,3179.953,28.585,12.383,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,0,0,NA,0,0,0,0,0,0,0,1.315,3.001,231.239,168.623,3.31,11780.114,NA,NA,NA,NA,3.959,45.875,18.933,6.027,0.42,-0.737,-0.127,307.037,21.396,964.536,7.208,0.502,3.756,4259.386,504.068,13.548,17.536,153.903,2590.477,50.85,7840.368,60.818,30.532,15.681,6.252,47.22,848.209,16.65,2405.528,19.914,9.368,9.641,2.143,25.329,503.322,9.88,1290.352,11.817,5.025
China,Historical,EV charging points,EV,Publicly available fast,2014,charging points,9000,CHN,1385189632,17103948087296,4.44,1.571,26.678,36.955,33.403,46.27,0.799,0.106,693.728,-0.425,-97.428,16463.236,22804.703,3034.285,4203.06,-1.604,-353.375,15651.837,21680.762,72.536,65.665,5783.04,5794.45,17.945,2.589,876.504,25071.705,2.03,0.991,302.463,3156.247,4372,22257.494,30830.85,75.452,88.775,9.591,164.846,1883.631,96.218,133.28,1359.836,7.692,93.701,947.024,1311.808,2.3,5.424,4019.77,16.499,391.735,2870.808,765.014,1059.69,2072.502,18.288,8.266,17.669,574.035,3898.214,1026.899,1422.45,2814.209,24.548,11.225,-11.41,-0.197,19.477,54.71,346.318,96.175,133.22,250.015,2.299,0.997,3.979,235.047,6142.517,25.744,35.66,4434.423,0.7,17.093,1775.15,2458.919,0.615,17.687,147.624,46.268,NA,24.601,29.16,33.402,NA,106.573,0.798,NA,0.425,4183.146,34729.066,17.49,519.325,3551.896,930.725,1289.23,2564.195,22.249,10.227,180.78,40.874,63.697,16.972,23.51,45.984,0.406,0.183,15.549,55.985,432.813,115.334,159.76,312.457,2.757,1.246
China,Historical,EV charging points,EV,Publicly available slow,2014,charging points,21000,CHN,1385189632,17103948087296,4.44,1.571,26.678,36.955,33.403,46.27,0.799,0.106,693.728,-0.425,-97.428,16463.236,22804.703,3034.285,4203.06,-1.604,-353.375,15651.837,21680.762,72.536,65.665,5783.04,5794.45,17.945,2.589,876.504,25071.705,2.03,0.991,302.463,3156.247,4372,22257.494,30830.85,75.452,88.775,9.591,164.846,1883.631,96.218,133.28,1359.836,7.692,93.701,947.024,1311.808,2.3,5.424,4019.77,16.499,391.735,2870.808,765.014,1059.69,2072.502,18.288,8.266,17.669,574.035,3898.214,1026.899,1422.45,2814.209,24.548,11.225,-11.41,-0.197,19.477,54.71,346.318,96.175,133.22,250.015,2.299,0.997,3.979,235.047,6142.517,25.744,35.66,4434.423,0.7,17.093,1775.15,2458.919,0.615,17.687,147.624,46.268,NA,24.601,29.16,33.402,NA,106.573,0.798,NA,0.425,4183.146,34729.066,17.49,519.325,3551.896,930.725,1289.23,2564.195,22.249,10.227,180.78,40.874,63.697,16.972,23.51,45.984,0.406,0.183,15.549,55.985,432.813,115.334,159.76,312.457,2.757,1.246
China,Historical,EV charging points,EV,Publicly available fast,2015,charging points,12000,CHN,1393715456,18301224747008,-26.129,-9.656,19.587,27.299,38.796,54.07,0.93,0.078,667.715,-2.086,-475.662,16021.233,22329.041,2903.154,4046.17,-1.876,-406.805,15264.204,21273.957,69.587,63.55,5802.14,5814.58,17.903,1.172,406.922,25210.303,1.92,0.178,54.982,3049.073,4249.54,22160.787,30885.832,73.084,87.904,3.359,63.264,1946.895,119.759,166.91,1396.91,3.421,44.88,973.433,1356.689,2.871,5.541,3882.48,5.174,130.551,3001.359,799.675,1114.52,2153.495,19.168,8.542,9.108,351.94,4250.154,1122.927,1565.04,3049.513,26.916,12.096,-12.44,-0.214,28.645,96.552,442.87,122.966,171.38,317.762,2.947,1.26,7.609,467.379,6609.896,26.16,36.46,4742.644,1.481,36.414,1790.418,2495.333,0.627,18.812,172.514,54.07,NA,16.863,24.89,38.796,NA,123.78,0.93,NA,0.491,4172,35135.988,7.146,255.388,3807.284,999.96,1393.66,2731.751,23.968,10.836,67.916,42.623,106.32,28.327,39.48,76.285,0.679,0.303,16.167,66.98,499.793,133.162,185.59,358.604,3.192,1.422
China,Historical,EV charging points,EV,Publicly available slow,2015,charging points,47000,CHN,1393715456,18301224747008,-26.129,-9.656,19.587,27.299,38.796,54.07,0.93,0.078,667.715,-2.086,-475.662,16021.233,22329.041,2903.154,4046.17,-1.876,-406.805,15264.204,21273.957,69.587,63.55,5802.14,5814.58,17.903,1.172,406.922,25210.303,1.92,0.178,54.982,3049.073,4249.54,22160.787,30885.832,73.084,87.904,3.359,63.264,1946.895,119.759,166.91,1396.91,3.421,44.88,973.433,1356.689,2.871,5.541,3882.48,5.174,130.551,3001.359,799.675,1114.52,2153.495,19.168,8.542,9.108,351.94,4250.154,1122.927,1565.04,3049.513,26.916,12.096,-12.44,-0.214,28.645,96.552,442.87,122.966,171.38,317.762,2.947,1.26,7.609,467.379,6609.896,26.16,36.46,4742.644,1.481,36.414,1790.418,2495.333,0.627,18.812,172.514,54.07,NA,16.863,24.89,38.796,NA,123.78,0.93,NA,0.491,4172,35135.988,7.146,255.388,3807.284,999.96,1393.66,2731.751,23.968,10.836,67.916,42.623,106.32,28.327,39.48,76.285,0.679,0.303,16.167,66.98,499.793,133.162,185.59,358.604,3.192,1.422
China,Historical,EV charging points,EV,Publicly available fast,2016,charging points,55000,CHN,1401889664,19545710395392,1.889,0.516,19.841,27.815,44.319,62.13,1.013,0.079,651.666,-2.926,-653.262,15461.83,21675.779,2964.82,4156.35,-7.534,-1602.725,14031.94,19671.232,67.768,61.443,6120.44,6133.16,18.954,0.403,141.723,25164.398,1.805,-0.946,-292.064,3136.616,4397.19,21823.234,30593.768,71.695,86.723,7.577,147.516,2094.411,134.304,188.28,1493.991,1.675,22.727,983.969,1379.416,3.07,5.937,3996.77,3.477,85.981,3087.34,822.654,1153.27,2202.271,18.804,8.752,10.767,433.79,4683.943,1238.307,1735.97,3341.164,28.305,13.277,-12.72,-0.208,24.391,104.759,547.629,152.066,213.18,390.636,3.476,1.552,3.233,213.683,6823.578,37.492,52.56,4867.415,-6.933,-172.996,1656.576,2322.336,0.857,19.342,198.27,62.135,NA,14.915,25.756,44.322,NA,141.43,1.013,NA,0.562,4374.924,35277.711,9.124,329.031,4136.315,1086.241,1522.79,2950.528,24.829,11.725,68.508,71.778,178.098,47.457,66.53,127.041,1.085,0.505,29.78,145,644.793,171.811,240.86,459.945,3.927,1.828
China,Historical,EV charging points,EV,Publicly available slow,2016,charging points,86000,CHN,1401889664,19545710395392,1.889,0.516,19.841,27.815,44.319,62.13,1.013,0.079,651.666,-2.926,-653.262,15461.83,21675.779,2964.82,4156.35,-7.534,-1602.725,14031.94,19671.232,67.768,61.443,6120.44,6133.16,18.954,0.403,141.723,25164.398,1.805,-0.946,-292.064,3136.616,4397.19,21823.234,30593.768,71.695,86.723,7.577,147.516,2094.411,134.304,188.28,1493.991,1.675,22.727,983.969,1379.416,3.07,5.937,3996.77,3.477,85.981,3087.34,822.654,1153.27,2202.271,18.804,8.752,10.767,433.79,4683.943,1238.307,1735.97,3341.164,28.305,13.277,-12.72,-0.208,24.391,104.759,547.629,152.066,213.18,390.636,3.476,1.552,3.233,213.683,6823.578,37.492,52.56,4867.415,-6.933,-172.996,1656.576,2322.336,0.857,19.342,198.27,62.135,NA,14.915,25.756,44.322,NA,141.43,1.013,NA,0.562,4374.924,35277.711,9.124,329.031,4136.315,1086.241,1522.79,2950.528,24.829,11.725,68.508,71.778,178.098,47.457,66.53,127.041,1.085,0.505,29.78,145,644.793,171.811,240.86,459.945,3.927,1.828
China,Historical,EV charging points,EV,Publicly available fast,2017,charging points,83000,CHN,1410275968,20894363680768,-6.755,-1.879,18.391,25.936,56.443,79.6,1.205,0.071,644.167,1.106,239.664,15539.826,21915.443,3141.25,4430.03,3.329,654.877,14412.859,20326.109,67.077,59.798,6591.39,6604.44,19.743,3.888,1371.672,25987.383,1.754,2.999,917.369,3325.079,4689.28,22343.951,31511.137,71.002,85.98,15.189,318.111,2412.522,144.085,203.2,1710.673,8.161,112.579,1057.945,1491.995,3.077,6.583,4254.36,1.023,13.236,3100.576,826.122,1165.06,2198.56,17.641,8.46,10.053,454.303,5138.246,1358.004,1915.16,3643.433,28.998,14.02,-13.05,-0.198,16.381,85.96,633.589,175.923,248.1,449.266,3.757,1.729,5.27,359.594,7183.172,39.744,56.05,5093.451,-4.096,-95.122,1579.276,2227.215,0.849,19.6,254.016,79.599,NA,28.107,55.746,56.442,NA,180.118,1.205,NA,0.693,4683.083,36649.383,9.183,368.342,4504.657,1182.081,1667.06,3194.167,25.242,12.291,77.068,135.402,313.5,83.53,117.8,222.297,1.784,0.855,26.463,165.836,810.629,215.986,304.6,574.802,4.612,2.212
China,Historical,EV charging points,EV,Publicly available slow,2017,charging points,130000,CHN,1410275968,20894363680768,-6.755,-1.879,18.391,25.936,56.443,79.6,1.205,0.071,644.167,1.106,239.664,15539.826,21915.443,3141.25,4430.03,3.329,654.877,14412.859,20326.109,67.077,59.798,6591.39,6604.44,19.743,3.888,1371.672,25987.383,1.754,2.999,917.369,3325.079,4689.28,22343.951,31511.137,71.002,85.98,15.189,318.111,2412.522,144.085,203.2,1710.673,8.161,112.579,1057.945,1491.995,3.077,6.583,4254.36,1.023,13.236,3100.576,826.122,1165.06,2198.56,17.641,8.46,10.053,454.303,5138.246,1358.004,1915.16,3643.433,28.998,14.02,-13.05,-0.198,16.381,85.96,633.589,175.923,248.1,449.266,3.757,1.729,5.27,359.594,7183.172,39.744,56.05,5093.451,-4.096,-95.122,1579.276,2227.215,0.849,19.6,254.016,79.599,NA,28.107,55.746,56.442,NA,180.118,1.205,NA,0.693,4683.083,36649.383,9.183,368.342,4504.657,1182.081,1667.06,3194.167,25.242,12.291,77.068,135.402,313.5,83.53,117.8,222.297,1.784,0.855,26.463,165.836,810.629,215.986,304.6,574.802,4.612,2.212
China,Historical,EV charging points,EV,Publicly available fast,2018,charging points,110000,CHN,1417069440,22294286041088,29.818,7.733,23.76,33.669,66.144,93.73,1.308,0.088,636.876,1.993,436.703,15773.501,22352.146,3361.811,4763.92,5.052,1026.84,15068.386,21352.949,66.478,58.194,7150.92,7166.14,20.543,4.803,1760.262,27104.984,1.723,3.837,1209.01,3553.686,5035.82,23090.01,32720.146,70.272,85.187,17.688,426.738,2839.26,152.074,215.5,2003.614,8.19,122.194,1139.103,1614.188,3.007,7.392,4563.94,2.903,71.352,3171.928,846.035,1198.89,2238.371,16.73,8.258,11.482,551.25,5689.496,1503.328,2130.32,4014.973,29.728,14.813,-15.22,-0.213,18.904,115.366,748.955,208.176,295,528.524,4.117,1.95,4.811,345.569,7528.741,39.8,56.4,5312.895,-1.139,-25.377,1553.797,2201.838,0.787,19.601,299.108,93.725,NA,17.747,45.092,66.14,NA,211.075,1.308,NA,0.779,5057.014,38409.645,10.395,435.884,4940.542,1295.152,1835.32,3486.45,25.611,12.863,50.17,154.529,468.029,124.835,176.9,330.28,2.469,1.219,20.092,157.178,967.807,258.138,365.8,682.964,5.105,2.52
China,Historical,EV charging points,EV,Publicly available slow,2018,charging points,160000,CHN,1417069440,22294286041088,29.818,7.733,23.76,33.669,66.144,93.73,1.308,0.088,636.876,1.993,436.703,15773.501,22352.146,3361.811,4763.92,5.052,1026.84,15068.386,21352.949,66.478,58.194,7150.92,7166.14,20.543,4.803,1760.262,27104.984,1.723,3.837,1209.01,3553.686,5035.82,23090.01,32720.146,70.272,85.187,17.688,426.738,2839.26,152.074,215.5,2003.614,8.19,122.194,1139.103,1614.188,3.007,7.392,4563.94,2.903,71.352,3171.928,846.035,1198.89,2238.371,16.73,8.258,11.482,551.25,5689.496,1503.328,2130.32,4014.973,29.728,14.813,-15.22,-0.213,18.904,115.366,748.955,208.176,295,528.524,4.117,1.95,4.811,345.569,7528.741,39.8,56.4,5312.895,-1.139,-25.377,1553.797,2201.838,0.787,19.601,299.108,93.725,NA,17.747,45.092,66.14,NA,211.075,1.308,NA,0.779,5057.014,38409.645,10.395,435.884,4940.542,1295.152,1835.32,3486.45,25.611,12.863,50.17,154.529,468.029,124.835,176.9,330.28,2.469,1.219,20.092,157.178,967.807,258.138,365.8,682.964,5.105,2.52
China,Historical,EV charging points,EV,Publicly available fast,2019,charging points,210000,CHN,1421864064,23631939764224,7.079,2.383,25.356,36.053,79.283,112.73,1.502,0.09,619.617,2.55,570.09,16121.257,22922.236,3414.665,4855.19,3.754,801.49,15581.264,22154.439,64.706,57.037,7486.63,7503.43,20.672,4.631,1778.898,28264.688,1.701,3.598,1177.369,3615.085,5140.16,23840.195,33897.516,68.504,84.346,8.612,244.508,3083.768,163.518,232.5,2168.821,9.492,153.226,1243.026,1767.414,3.099,7.673,4649.25,6.143,182.447,3354.375,894.98,1272.54,2359.139,16.959,8.347,10.875,601.533,6291.029,1662.093,2363.27,4424.494,31.496,15.654,-16.8,-0.224,18.203,133.071,882.026,245.241,348.7,620.331,4.647,2.195,4.818,362.77,7891.51,36.902,52.47,5550.116,1.217,26.796,1567.403,2228.634,0.699,19.636,359.759,112.725,NA,20.272,60.651,79.28,NA,253.019,1.502,NA,0.895,5277.178,40188.543,9.718,468.462,5409.004,1416.851,2014.57,3804.164,26.849,13.459,26.625,122.429,590.458,157.54,224,415.27,2.985,1.469,10.798,100.553,1068.36,285.048,405.3,751.38,5.402,2.658
China,Historical,EV charging points,EV,Publicly available slow,2019,charging points,300000,CHN,1421864064,23631939764224,7.079,2.383,25.356,36.053,79.283,112.73,1.502,0.09,619.617,2.55,570.09,16121.257,22922.236,3414.665,4855.19,3.754,801.49,15581.264,22154.439,64.706,57.037,7486.63,7503.43,20.672,4.631,1778.898,28264.688,1.701,3.598,1177.369,3615.085,5140.16,23840.195,33897.516,68.504,84.346,8.612,244.508,3083.768,163.518,232.5,2168.821,9.492,153.226,1243.026,1767.414,3.099,7.673,4649.25,6.143,182.447,3354.375,894.98,1272.54,2359.139,16.959,8.347,10.875,601.533,6291.029,1662.093,2363.27,4424.494,31.496,15.654,-16.8,-0.224,18.203,133.071,882.026,245.241,348.7,620.331,4.647,2.195,4.818,362.77,7891.51,36.902,52.47,5550.116,1.217,26.796,1567.403,2228.634,0.699,19.636,359.759,112.725,NA,20.272,60.651,79.28,NA,253.019,1.502,NA,0.895,5277.178,40188.543,9.718,468.462,5409.004,1416.851,2014.57,3804.164,26.849,13.459,26.625,122.429,590.458,157.54,224,415.27,2.985,1.469,10.798,100.553,1068.36,285.048,405.3,751.38,5.402,2.658
China,Historical,EV charging points,EV,Publicly available fast,2020,charging points,310000,CHN,1424929792,24151844716544,-23.742,-8.56,19.295,27.493,95.184,135.63,1.744,0.066,606.258,2.095,480.316,16423.652,23402.553,3454.177,4921.96,0.95,210.496,15695.465,22364.936,63.272,56.4,7762.03,7779.07,20.851,3.248,1305.168,29119.828,1.718,2.451,830.875,3668.904,5227.93,24372.002,34728.391,67.205,83.696,9.158,282.404,3366.173,177.202,252.5,2362.343,9.77,172.678,1361.535,1940.092,3.246,8.112,4716.12,3.864,116.815,3471.19,927.561,1321.71,2436.043,16.991,8.366,7.473,474.291,6765.32,1790.362,2551.14,4747.827,32.795,16.304,-17.04,-0.22,5.019,40.863,922.889,256.995,366.2,647.673,4.708,2.224,0.864,68.156,7959.667,37.525,53.47,5586.006,1.639,36.53,1589.667,2265.164,0.687,19.183,432.86,135.626,NA,20.315,73.101,95.181,NA,303.776,1.743,NA,1.043,5459.265,41493.711,7.891,433.428,5842.432,1533.367,2184.94,4100.154,28.087,14.08,16.562,95.266,685.724,183.237,261.1,481.234,3.356,1.653,15.1,156.804,1225.164,327.385,466.5,859.807,5.997,2.953
